Base,Tool,minAnalysisTime,maxAnalysisTime,avgAnalysisTime,FailureRate
TestSet,MAIAN,13.17818522453308,4798.746435642242,70.85018407770629,7.587382779198635
TestSet,Mythril,1.127547368,2929.875680125,294.77569568007965,27.365728900255753
TestSet,Semgrep,1.5111653804779053,14.137814044952393,1.9034259439238443,1.7050298380221656
TestSet,Slither,0.270166431,4.445105795,0.4502146770460957,9.377664109121907
TestSet,Solhint,0.580032683,1.884274159,0.7906355953503005,1.1935208866155158
TestSet,VeriSmart,0.007413,15486.757672,202.06863958823527,43.47826086956522
