Base,Tool,minAnalysisTime,maxAnalysisTime,avgAnalysisTime,FailureRate
TestSet,MAIAN,13.17818522453308,4798.746435642242,70.86812148796496,45.012787723785166
TestSet,Mythril,1.127547368,2929.875680125,251.94329373932396,45.012787723785166
TestSet,Semgrep,1.5137360095977783,5.100815773010254,1.8921983497087345,45.012787723785166
TestSet,Slither,0.270166431,4.109811585,0.4470985968868218,45.012787723785166
TestSet,Solhint,0.580032683,1.682559526,0.786326788666667,45.012787723785166
TestSet,VeriSmart,0.007413,15486.757672,200.5553646806201,45.012787723785166
