id,DASP,1,2,3,4,5,6,7,8,9,10,AnalysisTime
0120a2934d0ffe4b904830fe899f554b,[],0,0,0,0,0,0,0,0,0,0,0.865606
01dd4a2eacf1f751bcf9070bca20c3a2,[],0,0,0,0,0,0,0,0,0,0,0.011037
0345fd45c66b19acd3d1ea62659fe7c6,[],0,0,0,0,0,0,0,0,0,0,0.030074
037b28dd4a4145b2363c3e823896d5ba,[],0,0,0,0,0,0,0,0,0,0,0.015039
03d0baf5a3e31dda5d1efe05d40658d8,[],0,0,0,0,0,0,0,0,0,0,0.012906
04a8004f4d161150f9a5bad912ea1df3,[],0,0,0,0,0,0,0,0,0,0,0.008446
050d9b669e0a36a25d8bcdfdab64cc2d,[3],0,0,1,0,0,0,0,0,0,0,300.093006
0577326ac4a685c6148dde8eac56236f,[],0,0,0,0,0,0,0,0,0,0,0.007433
05a16bca48750b9ea9e52f8412b4cf63,[],0,0,0,0,0,0,0,0,0,0,1.018347
05fecfbf66b19b64ef7b468b71052fd5,"[3, 2]",0,1,1,0,0,0,0,0,0,0,300.167023
0613172bdabca2110b68a474022387b6,[],0,0,0,0,0,0,0,0,0,0,0.007508
06c72a09a66dc22c9898ab9ca5cdaae9,[2],0,1,0,0,0,0,0,0,0,0,267.215728
07601b034f8e36319188e57a49bd5ce8,"[3, 2]",0,1,1,0,0,0,0,0,0,0,310.613283
0761a37c97dccdc9d7f9d036e8588207,[2],0,1,0,0,0,0,0,0,0,0,300.620174
07645408707f4f4bf4775fa41370f6f9,[],0,0,0,0,0,0,0,0,0,0,6.983109
07dfae0441fd39d7c11c113600f30091,"[3, 2]",0,1,1,0,0,0,0,0,0,0,300.394551
07e178810f331d9443ca152241111e46,[3],0,0,1,0,0,0,0,0,0,0,304.74325
081234acd7c565a6692e5ecd767fa464,"[3, 2]",0,1,1,0,0,0,0,0,0,0,300.299139
0814bc7337c9aea7604bcf1e34602eec,[2],0,1,0,0,0,0,0,0,0,0,0.12875
092bef56912fc2d068ff495b84c5981c,[],0,0,0,0,0,0,0,0,0,0,0.007559
0970ec7cf5331089986386e015e189a9,"[3, 2]",0,1,1,0,0,0,0,0,0,0,300.278304
0a657914023ad144786c19dd4d3c02c8,"[3, 2]",0,1,1,0,0,0,0,0,0,0,300.917938
0ad31049154df70d7a12c76e3147f1b3,[],0,0,0,0,0,0,0,0,0,0,0.007805
0b15062b3b1ad7158064ee8a49e9aea5,[],0,0,0,0,0,0,0,0,0,0,0.007977
0b4e8eb359864e1ebeab51328cd56bdc,[],0,0,0,0,0,0,0,0,0,0,0.010019
0c0e4d519a4ee4389b9292f0b149f2d4,[],0,0,0,0,0,0,0,0,0,0,0.893148
0c11eade660c549fd30cc7b4007f6ef2,"[3, 2]",0,1,1,0,0,0,0,0,0,0,0.79686
0c7b631a8ef6749bf461c2a5c41b1c3b,[3],0,0,1,0,0,0,0,0,0,0,302.440605
0cd3887e363031fd0f04b1d477509287,[3],0,0,1,0,0,0,0,0,0,0,0.72101
0cdc64278f3169e4b4be494f50a9067f,[],0,0,0,0,0,0,0,0,0,0,0.009814
0d379be1f89da0c9303fb0bf0000422d,[2],0,1,0,0,0,0,0,0,0,0,2.439025
0dbc325aa6f6923e3a4a925e3830c38a,"[3, 2]",0,1,1,0,0,0,0,0,0,0,300.261038
0ddd1c046d2a572672c87f87e287a176,"[3, 2]",0,1,1,0,0,0,0,0,0,0,301.757515
0e7d44697efe5ffbd4a6888f9254516c,[3],0,0,1,0,0,0,0,0,0,0,0.184473
0f38a6a31712df8e7e341cd036fd9aa5,[2],0,1,0,0,0,0,0,0,0,0,0.102917
0f77d5a3a5121cabb56b39ee1e11aac4,[2],0,1,0,0,0,0,0,0,0,0,300.081284
