id,DASP,1,2,3,4,5,6,7,8,9,10,AnalysisTime
0120a2934d0ffe4b904830fe899f554b,[],0,0,0,0,0,0,0,0,0,0,33.77075147628784
01dd4a2eacf1f751bcf9070bca20c3a2,[],0,0,0,0,0,0,0,0,0,0,26.221120834350582
0345fd45c66b19acd3d1ea62659fe7c6,[],0,0,0,0,0,0,0,0,0,0,27.200083255767822
037b28dd4a4145b2363c3e823896d5ba,[],0,0,0,0,0,0,0,0,0,0,26.199264764785767
03d0baf5a3e31dda5d1efe05d40658d8,[],0,0,0,0,0,0,0,0,0,0,50.93958044052124
04a8004f4d161150f9a5bad912ea1df3,[],0,0,0,0,0,0,0,0,0,0,34.28804612159729
050d9b669e0a36a25d8bcdfdab64cc2d,[],0,0,0,0,0,0,0,0,0,0,43.153955936431885
0577326ac4a685c6148dde8eac56236f,[],0,0,0,0,0,0,0,0,0,0,23.60944652557373
05a16bca48750b9ea9e52f8412b4cf63,[],0,0,0,0,0,0,0,0,0,0,48.05867886543274
05fecfbf66b19b64ef7b468b71052fd5,[],0,0,0,0,0,0,0,0,0,0,234.02031755447388
0613172bdabca2110b68a474022387b6,[],0,0,0,0,0,0,0,0,0,0,25.32791566848755
06c72a09a66dc22c9898ab9ca5cdaae9,[],0,0,0,0,0,0,0,0,0,0,111.16032671928406
07601b034f8e36319188e57a49bd5ce8,[],0,0,0,0,0,0,0,0,0,0,85.1311845779419
0761a37c97dccdc9d7f9d036e8588207,[5.0],0,0,0,0,1,0,0,0,0,0,91.41420578956604
07645408707f4f4bf4775fa41370f6f9,[],0,0,0,0,0,0,0,0,0,0,38.02504801750183
07dfae0441fd39d7c11c113600f30091,[5.0],0,0,0,0,1,0,0,0,0,0,95.12400913238524
07e178810f331d9443ca152241111e46,[],0,0,0,0,0,0,0,0,0,0,21.337651252746586
081234acd7c565a6692e5ecd767fa464,[],0,0,0,0,0,0,0,0,0,0,68.67112350463867
0814bc7337c9aea7604bcf1e34602eec,[],0,0,0,0,0,0,0,0,0,0,42.227198123931885
092bef56912fc2d068ff495b84c5981c,[],0,0,0,0,0,0,0,0,0,0,26.419069051742554
0970ec7cf5331089986386e015e189a9,[],0,0,0,0,0,0,0,0,0,0,27.58657741546631
0a657914023ad144786c19dd4d3c02c8,[],0,0,0,0,0,0,0,0,0,0,199.40735793113708
0ad31049154df70d7a12c76e3147f1b3,[],0,0,0,0,0,0,0,0,0,0,41.34834623336792
0b15062b3b1ad7158064ee8a49e9aea5,[],0,0,0,0,0,0,0,0,0,0,44.28421473503113
0b4e8eb359864e1ebeab51328cd56bdc,[],0,0,0,0,0,0,0,0,0,0,21.480985641479492
0c0e4d519a4ee4389b9292f0b149f2d4,[],0,0,0,0,0,0,0,0,0,0,33.175435304641724
0c11eade660c549fd30cc7b4007f6ef2,[],0,0,0,0,0,0,0,0,0,0,18.894113779067993
0c7b631a8ef6749bf461c2a5c41b1c3b,[],0,0,0,0,0,0,0,0,0,0,32.281903982162476
0cd3887e363031fd0f04b1d477509287,[],0,0,0,0,0,0,0,0,0,0,26.893725872039795
0cdc64278f3169e4b4be494f50a9067f,[],0,0,0,0,0,0,0,0,0,0,48.633129835128784
0d379be1f89da0c9303fb0bf0000422d,[],0,0,0,0,0,0,0,0,0,0,17.09245538711548
0dbc325aa6f6923e3a4a925e3830c38a,[5.0],0,0,0,0,1,0,0,0,0,0,93.46949863433838
0ddd1c046d2a572672c87f87e287a176,[],0,0,0,0,0,0,0,0,0,0,25.32728886604309
0e7d44697efe5ffbd4a6888f9254516c,[],0,0,0,0,0,0,0,0,0,0,75.36155438423157
0f38a6a31712df8e7e341cd036fd9aa5,[2.0],0,1,0,0,0,0,0,0,0,0,32.550429582595825
0f77d5a3a5121cabb56b39ee1e11aac4,[],0,0,0,0,0,0,0,0,0,0,65.37367630004883
102a618824753eaad17a77509c445010,[],0,0,0,0,0,0,0,0,0,0,19.109122037887573
12232158c649c2dd6591ae7adf8d4b0d,[],0,0,0,0,0,0,0,0,0,0,105.15986514091492
12cb73a15ca26bf59c4183bd067c5906,[],0,0,0,0,0,0,0,0,0,0,24.105159521102905
12d3b6e46ba8276510e366c348bc13cf,[],0,0,0,0,0,0,0,0,0,0,41.81285262107849
1493bd69dd6c68eaa0a679ca252d5f5a,[],0,0,0,0,0,0,0,0,0,0,27.159516096115112
14a8bbda468794fcd892b35ed3832087,[],0,0,0,0,0,0,0,0,0,0,43.06215691566467
160b5628c19386cb7ca4da92e9da26f0,[],0,0,0,0,0,0,0,0,0,0,44.251737117767334
1624d9e1c8e1da02b7c60e3ff0c65287,[],0,0,0,0,0,0,0,0,0,0,32.841729164123535
170efd3c08dd99667ce0bafd8e9ef6e3,[],0,0,0,0,0,0,0,0,0,0,60.67238092422485
17186f654d31fa50dc5f33c4eb221a23,[],0,0,0,0,0,0,0,0,0,0,93.78047847747804
17b002d621d0adb10714b85f9514369d,[],0,0,0,0,0,0,0,0,0,0,164.59249877929688
188ab807816ab491981f51fb9c18ac69,[],0,0,0,0,0,0,0,0,0,0,101.79035305976868
