contractAddress,Mythril_Labels,Mythril_AnalysisTime,Mythril_SWC_Code,Mythril_SWC_Title,Mythril_DASP_Rank,Mythril_DASP_Title
22fc1f0341e063e69a7757e8ce96d153,safe,4.621585668,[],[],[],[]
f5f3ada03ff33a21fc3076639a98db7b,"['115', '105', '114']",936.010143738,[],[],[],[]
6c2c83535a4ffdf071abd5585b397c34,"['114', '105', '110', '116', '113']",323.346156607,[],[],[],[]
52d62e4bf3e67582db8cdea0a5fab378,['error'],1.117588552,['error'],['error'],['error'],['error']
b0ca80c76a0d5c890088ec14a1bfda4e,['error'],1.041065173,['error'],['error'],['error'],['error']
078b9c7ae51ff2ab0c3619cc94a6900a,error,112.550262488,[],[],[],[]
1ace4789a1fed6463552756539eeb658,['error'],1.030304862,['error'],['error'],['error'],['error']
6be598f09a0e93dc82035710ef495e1f,['114'],335.142993728,[],[],[],[]
f787a3b683932a30e4beb0e4a57b41f2,"['110', '101', '116']",21.156963956,[],[],[],[]
779b4b3a8b4898ac2530beb7be99f529,['error'],1.095965178,['error'],['error'],['error'],['error']
a63c47b8aab1e40492cf6dd521957a74,['error'],1.049077815,['error'],['error'],['error'],['error']
a559d83730f1ce4cc5792f29857cc4bd,['error'],1.386581824,['error'],['error'],['error'],['error']
9b4a04859ba349db092a330bd3eba504,['110'],1.553888806,[],[],[],[]
3ff8bddb0d558c6504fb5717f227861d,['101'],396.064402828,[],[],[],[]
9a17f7eb142dbbc787f0820d389c2c9e,"['116', '110']",28.153427257,[],[],[],[]
61fd7260afd95f7dec23b13d54403c57,['106'],86.465199160,[],[],[],[]
0f38a6a31712df8e7e341cd036fd9aa5,"['101', '115']",302.706574195,[],[],[],[]
564597f346421e0ae96e92266374d8c5,['127'],2.185597375,[],[],[],[]
ad6471eedf0339b881cde1f50e7624cf,"['110', '120', '114']",337.808959342,[],[],[],[]
532aba589ecbf1f9be5f332af38a0786,['101'],308.967941298,[],[],[],[]
5d2c93af3a1f2604179d93e36304377e,"['114', '105', '110', '107', '113']",1532.750282058,[],[],[],[]
63b32b170a85b511d5d6905116f25173,['error'],1.143910287,['error'],['error'],['error'],['error']
7492b42303855e72ec58f4750580ffc3,"['123', '116', '107', '101', '113']",335.999665462,[],[],[],[]
9f32bbb523e61ee07d3ab9068b17ffaa,['110'],4.667102138,[],[],[],[]
faf6edfa20b390a8cb2e2de26f2071cd,['error'],1.057528872,['error'],['error'],['error'],['error']
845b7f66cc76ff0cca29e747a67e6ed7,"['107', '120', '110']",641.107019702,[],[],[],[]
88a929242df51f8c418394a0227bbae2,['error'],1.042604690,['error'],['error'],['error'],['error']
5d4326f837776f6e3533e2201815e48c,['error'],1.128681224,['error'],['error'],['error'],['error']
e9ce02342a8af53fbbf5a22d8973a55a,['101'],63.618663332,[],[],[],[]
e15bf26b21fb1338b0ebff313a45c1fe,"['110', '107', '113']",308.174245156,[],[],[],[]
ce357e90b5bb11b72abf52c9f0f361d3,['error'],1.037455019,['error'],['error'],['error'],['error']
bed7589271a360ef6ec93414c20636ee,['101'],180.447040606,[],[],[],[]
fac43d3a00a372149391742bf3542bf3,['error'],1.143873075,['error'],['error'],['error'],['error']
5b95163f116e90cfe702a5e6aa99a04e,safe,309.938032793,[],[],[],[]
3ff8903e6ad64c9037055c561e51a7c3,['error'],1.104687328,['error'],['error'],['error'],['error']
3f71347b465b129d12a24b54ac5b465d,"['101', '116', '105', '110']",427.350516639,[],[],[],[]
31ad0f5defdf4b7398e6dac0486526c1,['error'],1.134742040,['error'],['error'],['error'],['error']
32e4857e9226cfd10b25785bf4129234,safe,4.764675129,[],[],[],[]
4c8c53c8c930fd9003b740e3546e3164,['error'],1.025046009,['error'],['error'],['error'],['error']
2c5c8d27c7b2b5a156bdfb8ca4f84f98,"['116', '110', '101', '104']",304.411635731,[],[],[],[]
598fbce8da121878121b1235aff55132,"['107', '110']",3.326208048,[],[],[],[]
719007cfbebc3073a8af380758ece116,['error'],1.033071213,['error'],['error'],['error'],['error']
17b002d621d0adb10714b85f9514369d,"['115', '101', '114', '105', '116', '110', '107']",745.387409610,[],[],[],[]
526bb275d8a973307fcfeed06f88643f,safe,1.959397569,[],[],[],[]
2905d6a52900c3e1bb5a32ebf9b6ca31,"['116', '110']",55.159651989,[],[],[],[]
a696db482f880685400450a308ac49c7,"['110', '105', '114', '107']",342.026177450,[],[],[],[]
2f3b02206937b810c0f09f7264f54235,"['114', '105', '113', '104', '110']",15.552322840,[],[],[],[]
4f9b5b5d60768a1736cf6cf25d77a0e6,['error'],1.050944334,['error'],['error'],['error'],['error']
f2aaa885e5080b386e35c26a13bc1864,error,922.484838681,[],[],[],[]
2b43ed6272900ff57bdf55da0d054ebf,"['114', '107']",438.602915574,[],[],[],[]
417de51398cd0abd60af4939880daee5,"['104', '113']",6.720577560,[],[],[],[]
969a3b0eda87cb381e7e7b184cebf6d5,safe,1.434490830,[],[],[],[]
1f077783b64869c567cbf82382954b7a,"['105', '110']",328.261947613,[],[],[],[]
e451458f0dae796e25f570a8bd4cb2f4,safe,31.467940551,[],[],[],[]
b5abbc2c1ab28d77460a6fb3bc032137,"['116', '110', '107', '101']",411.877568455,[],[],[],[]
f2e386f767fc6aa4be4ecf1168649857,"['110', '107', '113']",309.895273520,[],[],[],[]
77dcff320b30d2b54b8ee3bc992116cc,['error'],1.086557533,['error'],['error'],['error'],['error']
2a6cf7fb4f87543edc889db8e51420e3,['101'],308.704431600,[],[],[],[]
b8fe1ff0ab2c71f9603024595e45a431,['110'],1.423616493,[],[],[],[]
66bdef17fd9bb9e1afc0a910763d9f2e,"['101', '105']",74.527652374,[],[],[],[]
553e36a737b05e3a38d005c34c9f1c51,"['114', '120', '107', '113']",305.633653821,[],[],[],[]
0c1dd2d929bd99da1cb41086bb9e58c6,safe,2.762955210,[],[],[],[]
38457d3a2f1e4678d1c2282958fa34c1,error,262.928634428,[],[],[],[]
ddfaabf99c3ffb9b934e2ab98834baea,"['101', '110']",312.192989881,[],[],[],[]
e86a4faeb5def1a7a7f9adf5ea82decc,['110'],160.529832179,[],[],[],[]
5bedf6bbf39fbf476429737541632f60,['error'],1.066925091,['error'],['error'],['error'],['error']
e422ef01d1540f76e24723d33495e3ec,['101'],307.841005536,[],[],[],[]
550dc9babd913742cecfdd3400ec2480,['error'],1.538775060,['error'],['error'],['error'],['error']
d54d9d7b61cef6e1d8b15fc785b106be,"['105', '104']",363.854112215,[],[],[],[]
52bc61b15493ea414ef56f53109fd753,['error'],1.319324203,['error'],['error'],['error'],['error']
1f64671037738fde256290124afa3ce4,['error'],1.084839590,['error'],['error'],['error'],['error']
b0ed6a87bfe3f7d8df5db0e3783c8ded,['error'],1.103099059,['error'],['error'],['error'],['error']
0217712a4345288b8a3ba6c16c33b1c9,['error'],1.581538336,['error'],['error'],['error'],['error']
d180c81aa0d47565bed5ed89a2f5b38c,['error'],1.315538693,['error'],['error'],['error'],['error']
f6734f638e53f58f91263252d5471c3c,"['116', '114', '105', '101']",615.108242343,[],[],[],[]
cd7b42cc3b01f08f57ba4c593dd9cf9a,['107'],9.021879465,[],[],[],[]
8c2ee4db9f4dfdfa078356f1ebc3d887,['error'],1.083977247,['error'],['error'],['error'],['error']
19fdaa8a712d044813629765252a5dcf,['110'],13.581224337,[],[],[],[]
9045fc7594e11f67ccb16b64c92f665e,['error'],1.114348997,['error'],['error'],['error'],['error']
5e6759ce2654fe4e80d9f132f596eb3f,safe,310.713119807,[],[],[],[]
5b302107176fc736747dc8f4a649b8ed,['error'],1.029393418,['error'],['error'],['error'],['error']
2a0e0cabcdd19b04e5e2649b6244e420,['error'],1.326654215,['error'],['error'],['error'],['error']
e343f8fca22f2e70b0933ca10dab53de,safe,304.112265632,[],[],[],[]
783e1171dd8ff518b41042184bcd32e4,"['110', '107', '113']",309.183654292,[],[],[],[]
8d48645daadbca28270db15fc340f2db,['error'],1.299926604,['error'],['error'],['error'],['error']
971deacac2af530ca4d35deac57306b1,"['115', '105', '114', '107']",384.890706604,[],[],[],[]
f8c5b48c550e4b2b594f12daba0a187a,"['104', '105', '107', '114']",580.311579710,[],[],[],[]
b66f5be274cc890909aa842c47d99652,"['110', '101']",5.426354916,[],[],[],[]
72cecfd60c6ed641570cf60783f6f23c,"['107', '110']",624.605666119,[],[],[],[]
2e76154cc851693b0f240bf61b52c539,"['110', '115', '116', '101']",217.770906724,[],[],[],[]
de72844be55fd4d4c6a957a927ed53e2,"['101', '116']",302.180861292,[],[],[],[]
4190feb5d4ce14bf8539d05bb5082aee,"['116', '114', '105', '101']",307.924044374,[],[],[],[]
8361d2fa98169f55a00da2922b10b622,"['101', '115', '106']",303.605852008,[],[],[],[]
dcae3328a930b4c5fd6d08334db29fae,['error'],1.094613949,['error'],['error'],['error'],['error']
d24bc2a5007bbb268be9fe49d3f49291,['error'],1.513903812,['error'],['error'],['error'],['error']
baae7a4f6f926a66407b30e31c8f9323,safe,5.713648859,[],[],[],[]
b521486cd4db83789a805e758e04b120,"['110', '101', '107', '105', '113', '114', '132']",875.777238659,[],[],[],[]
4db17c016d7caf4387984599ed87e9cc,['error'],1.073254567,['error'],['error'],['error'],['error']
c581caa3d3c87b76018c5da612bdebd6,['error'],1.272651235,['error'],['error'],['error'],['error']
8e0370c2052793e0d08a87eb9e9e680f,"['116', '101', '107', '113', '123', '110']",1592.314796885,[],[],[],[]
2fb082696b83274b81c81f9f12bad6ed,"['116', '114', '105']",322.375679219,[],[],[],[]
02000921b6e69ce9772624164efe30d6,['error'],1.025313259,['error'],['error'],['error'],['error']
f7b9c311f155b5ce7ff162bb6ccd7d82,safe,311.979933460,[],[],[],[]
5fe73d9c557aac78b6ede1e2bb107834,['error'],2.395354835,['error'],['error'],['error'],['error']
368844558533f8b0100596001b71879e,['error'],1.055708077,['error'],['error'],['error'],['error']
a908ce1a9fd14f49aac2d54a9eea0aca,"['116', '114', '105']",220.247558663,[],[],[],[]
bc03bc214e6175946d71fb5d82d3f209,error,1.522224564,[],[],[],[]
af9e16b307ac68a75910a123c24fdb75,safe,342.911975344,[],[],[],[]
72f437cad231d1dfb0ec20e2a597a913,"['101', '116', '110']",327.847892360,[],[],[],[]
755363468144b9d2a5ee332c3abda0c4,['error'],1.020706764,['error'],['error'],['error'],['error']
8ebba8c77bace0a28a583bd0e3e358aa,"['116', '105', '101', '107']",623.639367025,[],[],[],[]
223c13af348bf2f03ebc84cf49708349,"['110', '101']",310.137768695,[],[],[],[]
7ebd71a2ad69c9f4bcb733c440646994,error,36.523487050,[],[],[],[]
9418c9859cbec47ca68d1b54a9e8c7ab,safe,1.415510505,[],[],[],[]
db01c424e00222bde509d610d660670e,safe,308.867104251,[],[],[],[]
b9791537081b1cd34088e89ab81f3409,"['110', '101', '116', '105']",338.086406170,[],[],[],[]
2fe5ca683c5d5ad2d40f3ead3f43d5eb,safe,2.316433926,[],[],[],[]
5ce2c119b41d041966e8dfc7411075fc,safe,1.241999758,[],[],[],[]
5a876adca0f5ffcdd9dd7c3def02cee4,"['116', '110', '107']",1280.468924704,[],[],[],[]
d4cc986289fea5a415196e8f598143db,"['104', '105', '110', '114', '107']",354.786322772,[],[],[],[]
aacfbbeb9423f57cd53245f7d0de0e0e,['error'],1.048387017,['error'],['error'],['error'],['error']
b06648b43eee1574795524dd8f6d14a3,['error'],1.130972112,['error'],['error'],['error'],['error']
173c653e053a60550dcad5fb32a8b4d7,['110'],308.039228593,[],[],[],[]
