id,DASP,1,2,3,4,5,6,7,8,9,10,AnalysisTime
0109eb4190332c1261dedf7275cecdc2,"[10.0, 1.0]",1,0,0,0,0,0,0,0,0,1,0.318798854
0120a2934d0ffe4b904830fe899f554b,"[2.0, 4.0, 10.0]",0,1,0,1,0,0,0,0,0,1,0.289775105
014a0178b1fb411bcff909ff91c1f21f,"[10.0, 1.0]",1,0,0,0,0,0,0,0,0,1,0.307873385
01a8f206b8a8d4ad2fd3fd8f03f70ec5,[10.0],0,0,0,0,0,0,0,0,0,1,0.351569513
01dd4a2eacf1f751bcf9070bca20c3a2,"[2.0, 10.0, 1.0]",1,1,0,0,0,0,0,0,0,1,0.370100026
02000921b6e69ce9772624164efe30d6,[10.0],0,0,0,0,0,0,0,0,0,1,0.359705001
02e245938145d2e3e48d467248445a9a,"[2.0, 4.0, 10.0]",0,1,0,1,0,0,0,0,0,1,0.288924232
0345fd45c66b19acd3d1ea62659fe7c6,"[2.0, 4.0, 10.0]",0,1,0,1,0,0,0,0,0,1,0.288854519
037b28dd4a4145b2363c3e823896d5ba,"[4.0, 5.0, 10.0]",0,0,0,1,1,0,0,0,0,1,0.286531239
039204deeed2612d8cec03eb9be3d5ac,[10.0],0,0,0,0,0,0,0,0,0,1,0.296344653
03d0baf5a3e31dda5d1efe05d40658d8,[10.0],0,0,0,0,0,0,0,0,0,1,0.28295266
04260850c2b912fffccfdf966c6d5be8,"[10.0, 2.0]",0,1,0,0,0,0,0,0,0,1,0.293192038
04a8004f4d161150f9a5bad912ea1df3,[10.0],0,0,0,0,0,0,0,0,0,1,0.281502009
050d9b669e0a36a25d8bcdfdab64cc2d,"[2.0, 8.0, 5.0, 10.0]",0,1,0,0,1,0,0,1,0,1,0.335921433
0577326ac4a685c6148dde8eac56236f,[10.0],0,0,0,0,0,0,0,0,0,1,0.287284484
05a16bca48750b9ea9e52f8412b4cf63,[10.0],0,0,0,0,0,0,0,0,0,1,0.310888894
05fecfbf66b19b64ef7b468b71052fd5,"[2.0, 6.0, 1.0, 4.0, 10.0]",1,1,0,1,0,1,0,0,0,1,0.712547743
060542382a402916ceb3e1bf03cde783,"[2.0, 8.0, 10.0]",0,1,0,0,0,0,0,1,0,1,0.355037236
0613172bdabca2110b68a474022387b6,"[5.0, 10.0]",0,0,0,0,1,0,0,0,0,1,0.276067787
0689868d0f2bb3d567f68060207b0c84,"[1.0, 10.0, 2.0]",1,1,0,0,0,0,0,0,0,1,0.381940452
06c72a09a66dc22c9898ab9ca5cdaae9,"[2.0, 10.0]",0,1,0,0,0,0,0,0,0,1,0.401292153
06ca816b56fd8da9526f896dfd3f135d,"[2.0, 4.0, 5.0, 1.0, 10.0, 8.0]",1,1,0,1,1,0,0,1,0,1,1.315579689
06e98fd1a644fe1e46ff58974127a1bb,"[10.0, 2.0, 1.0]",1,1,0,0,0,0,0,0,0,1,0.608356042
0758f5676748686e276b507b607f3d35,"[2.0, 4.0, 10.0]",0,1,0,1,0,0,0,0,0,1,0.309308957
07601b034f8e36319188e57a49bd5ce8,"[2.0, 1.0, 5.0, 10.0, 4.0]",1,1,0,1,1,0,0,0,0,1,0.553700869
0761a37c97dccdc9d7f9d036e8588207,"[10.0, 2.0, 1.0]",1,1,0,0,0,0,0,0,0,1,0.588597322
07645408707f4f4bf4775fa41370f6f9,[10.0],0,0,0,0,0,0,0,0,0,1,0.288912882
07dfae0441fd39d7c11c113600f30091,"[2.0, 1.0, 10.0, 5.0, 8.0, 4.0]",1,1,0,1,1,0,0,1,0,1,0.54823224
07e178810f331d9443ca152241111e46,"[2.0, 1.0, 10.0, 4.0]",1,1,0,1,0,0,0,0,0,1,0.320555674
081234acd7c565a6692e5ecd767fa464,"[10.0, 1.0]",1,0,0,0,0,0,0,0,0,1,0.565936816
0814bc7337c9aea7604bcf1e34602eec,[10.0],0,0,0,0,0,0,0,0,0,1,0.304673513
089e01197d3c63c63adec44544b827d0,"[4.0, 2.0, 10.0]",0,1,0,1,0,0,0,0,0,1,0.379850133
092bef56912fc2d068ff495b84c5981c,[10.0],0,0,0,0,0,0,0,0,0,1,0.279152798
0970ec7cf5331089986386e015e189a9,"[2.0, 6.0, 10.0, 8.0, 1.0]",1,1,0,0,0,1,0,1,0,1,0.319735397
0a657914023ad144786c19dd4d3c02c8,"[2.0, 6.0, 1.0, 4.0, 10.0]",1,1,0,1,0,1,0,0,0,1,0.732929782
0a7dcd7ad58d91e0373b21e4e4522cdf,"[10.0, 4.0]",0,0,0,1,0,0,0,0,0,1,0.288884803
0ad31049154df70d7a12c76e3147f1b3,[10.0],0,0,0,0,0,0,0,0,0,1,0.284033801
0aef6c211111272d7254889fc692314e,"[2.0, 1.0, 5.0, 10.0]",1,1,0,0,1,0,0,0,0,1,0.306356407
0b1332e23b1204f98d5d2284a541dabe,"[2.0, 1.0, 4.0, 10.0, 5.0, 8.0]",1,1,0,1,1,0,0,1,0,1,1.293857371
0b15062b3b1ad7158064ee8a49e9aea5,[10.0],0,0,0,0,0,0,0,0,0,1,0.29044998
0b4e8eb359864e1ebeab51328cd56bdc,[10.0],0,0,0,0,0,0,0,0,0,1,0.287283649
0b6b4b6801e2923eefbab61b93adf5ee,[10.0],0,0,0,0,0,0,0,0,0,1,0.27232753
0ba1a56bedc9564da325d5d04b095dda,"[2.0, 1.0, 8.0, 10.0]",1,1,0,0,0,0,0,1,0,1,0.332677443
0c0e4d519a4ee4389b9292f0b149f2d4,"[2.0, 4.0, 10.0]",0,1,0,1,0,0,0,0,0,1,0.302831814
0c11eade660c549fd30cc7b4007f6ef2,[10.0],0,0,0,0,0,0,0,0,0,1,0.287587823
0c1dd2d929bd99da1cb41086bb9e58c6,"[2.0, 10.0]",0,1,0,0,0,0,0,0,0,1,0.285832443
0c7b631a8ef6749bf461c2a5c41b1c3b,"[3.0, 2.0, 1.0, 8.0, 10.0]",1,1,1,0,0,0,0,1,0,1,0.354793121
0cd3887e363031fd0f04b1d477509287,[10.0],0,0,0,0,0,0,0,0,0,1,0.298701334
0cdbbeab4de6b46689588c1ae5d2e97c,[10.0],0,0,0,0,0,0,0,0,0,1,0.28573156
0cdc64278f3169e4b4be494f50a9067f,"[2.0, 1.0, 10.0, 4.0]",1,1,0,1,0,0,0,0,0,1,0.308808105
0d379be1f89da0c9303fb0bf0000422d,[10.0],0,0,0,0,0,0,0,0,0,1,0.281484293
0d8fa90a6d3b16bb345153356933a128,"[2.0, 10.0, 4.0, 1.0]",1,1,0,1,0,0,0,0,0,1,0.515551875
0dbc325aa6f6923e3a4a925e3830c38a,"[2.0, 6.0, 1.0, 10.0, 5.0, 8.0, 4.0]",1,1,0,1,1,1,0,1,0,1,0.692171151
0ddd1c046d2a572672c87f87e287a176,"[2.0, 1.0, 10.0, 4.0]",1,1,0,1,0,0,0,0,0,1,0.547268328
