id,DASP,1,2,3,4,5,6,7,8,9,10,AnalysisTime
0120a2934d0ffe4b904830fe899f554b,"[7, 2, 5, 1, 4]",1,1,0,1,1,0,1,0,0,0,302.526667296
01dd4a2eacf1f751bcf9070bca20c3a2,"[1, 7, 2]",1,1,0,0,0,0,1,0,0,0,20.085263713
02e245938145d2e3e48d467248445a9a,[2],0,1,0,0,0,0,0,0,0,0,1.796604707
0345fd45c66b19acd3d1ea62659fe7c6,[4],0,0,0,1,0,0,0,0,0,0,10.951253806
037b28dd4a4145b2363c3e823896d5ba,"[1, 5, 4]",1,0,0,1,1,0,0,0,0,0,6.45676242
03d0baf5a3e31dda5d1efe05d40658d8,[],0,0,0,0,0,0,0,0,0,0,2.095127606
04a8004f4d161150f9a5bad912ea1df3,[],0,0,0,0,0,0,0,0,0,0,2.088008488
050d9b669e0a36a25d8bcdfdab64cc2d,"[3, 8]",0,0,1,0,0,0,0,1,0,0,311.389983673
0577326ac4a685c6148dde8eac56236f,[],0,0,0,0,0,0,0,0,0,0,1.456331674
05a16bca48750b9ea9e52f8412b4cf63,[],0,0,0,0,0,0,0,0,0,0,5.114488633
05fecfbf66b19b64ef7b468b71052fd5,"[5, 3, 1, 10, 2]",1,1,1,0,1,0,0,0,0,1,949.870071896
060542382a402916ceb3e1bf03cde783,[2],0,1,0,0,0,0,0,0,0,0,309.852510135
0613172bdabca2110b68a474022387b6,[],0,0,0,0,0,0,0,0,0,0,6.548191725
06c72a09a66dc22c9898ab9ca5cdaae9,"[2, 7]",0,1,0,0,0,0,1,0,0,0,628.234897428
06e98fd1a644fe1e46ff58974127a1bb,"[7, 1]",1,0,0,0,0,0,1,0,0,0,634.697484638
07601b034f8e36319188e57a49bd5ce8,[],0,0,0,0,0,0,0,0,0,0,3.114596499
0761a37c97dccdc9d7f9d036e8588207,[7],0,0,0,0,0,0,1,0,0,0,376.261938905
07645408707f4f4bf4775fa41370f6f9,[],0,0,0,0,0,0,0,0,0,0,6.914866254
07dfae0441fd39d7c11c113600f30091,"[3, 8, 2, 10]",0,1,1,0,0,0,0,1,0,1,809.774450751
07e178810f331d9443ca152241111e46,"[1, 7]",1,0,0,0,0,0,1,0,0,0,59.713369947
081234acd7c565a6692e5ecd767fa464,[7],0,0,0,0,0,0,1,0,0,0,628.058822977
0814bc7337c9aea7604bcf1e34602eec,"[3, 2]",0,1,1,0,0,0,0,0,0,0,303.222984252
092bef56912fc2d068ff495b84c5981c,[10],0,0,0,0,0,0,0,0,0,1,1.211446747
0970ec7cf5331089986386e015e189a9,"[10, 3, 8]",0,0,1,0,0,0,0,1,0,1,15.699357475
0a657914023ad144786c19dd4d3c02c8,"[5, 3, 1, 10, 2]",1,1,1,0,1,0,0,0,0,1,947.238234678
0a7dcd7ad58d91e0373b21e4e4522cdf,"[1, 7, 2]",1,1,0,0,0,0,1,0,0,0,9.278737243
0ad31049154df70d7a12c76e3147f1b3,[],0,0,0,0,0,0,0,0,0,0,2.190405489
0b1332e23b1204f98d5d2284a541dabe,"[3, 10]",0,0,1,0,0,0,0,0,0,1,581.917679005
0b15062b3b1ad7158064ee8a49e9aea5,[],0,0,0,0,0,0,0,0,0,0,1.913670878
0b4e8eb359864e1ebeab51328cd56bdc,[],0,0,0,0,0,0,0,0,0,0,132.251346499
0b6b4b6801e2923eefbab61b93adf5ee,[],0,0,0,0,0,0,0,0,0,0,11.343036627
0c0e4d519a4ee4389b9292f0b149f2d4,"[7, 2, 5, 1, 4]",1,1,0,1,1,0,1,0,0,0,302.196038686
0c11eade660c549fd30cc7b4007f6ef2,"[6, 2, 3]",0,1,1,0,0,1,0,0,0,0,22.255813869
0c1dd2d929bd99da1cb41086bb9e58c6,[],0,0,0,0,0,0,0,0,0,0,2.76295521
0c7b631a8ef6749bf461c2a5c41b1c3b,[8],0,0,0,0,0,0,0,1,0,0,338.15906767
0cd3887e363031fd0f04b1d477509287,"[3, 10]",0,0,1,0,0,0,0,0,0,1,3.965543236
0cdbbeab4de6b46689588c1ae5d2e97c,[],0,0,0,0,0,0,0,0,0,0,5.161542903
0cdc64278f3169e4b4be494f50a9067f,"[3, 1, 10]",1,0,1,0,0,0,0,0,0,1,614.234942656
0d379be1f89da0c9303fb0bf0000422d,[7],0,0,0,0,0,0,1,0,0,0,5.622071384
0d8fa90a6d3b16bb345153356933a128,"[4, 2, 1, 7]",1,1,0,1,0,0,1,0,0,0,685.240003068
0dbc325aa6f6923e3a4a925e3830c38a,"[3, 8, 10, 7, 2]",0,1,1,0,0,0,1,1,0,1,351.63296371
0ddd1c046d2a572672c87f87e287a176,"[2, 7, 1]",1,1,0,0,0,0,1,0,0,0,314.386931773
0e7d44697efe5ffbd4a6888f9254516c,[],0,0,0,0,0,0,0,0,0,0,3.590993577
0f38a6a31712df8e7e341cd036fd9aa5,"[3, 2]",0,1,1,0,0,0,0,0,0,0,302.706574195
0f77d5a3a5121cabb56b39ee1e11aac4,"[2, 4, 7, 1]",1,1,0,1,0,0,1,0,0,0,626.99898727
102a618824753eaad17a77509c445010,[],0,0,0,0,0,0,0,0,0,0,3.512151822
10343475be320666b3b64f6794c90ebd,"[10, 8, 1, 4, 5]",1,0,0,1,1,0,0,1,0,1,353.258433378
10a0dbd8490e8e1d2369b66bf7ea6c0c,"[10, 3, 1, 4, 2]",1,1,1,1,0,0,0,0,0,1,538.018837398
1149b94c18c82d758c7807100f960103,"[10, 2, 3, 8, 4]",0,1,1,1,0,0,0,1,0,1,334.517393812
12232158c649c2dd6591ae7adf8d4b0d,"[4, 3, 10, 1]",1,0,1,1,0,0,0,0,0,1,631.473541238
1277006e5ed70091eab8a8371950f2d1,"[2, 7]",0,1,0,0,0,0,1,0,0,0,575.223556423
12cb73a15ca26bf59c4183bd067c5906,[],0,0,0,0,0,0,0,0,0,0,6.223261148
12d3b6e46ba8276510e366c348bc13cf,[],0,0,0,0,0,0,0,0,0,0,1.665292818
149203d00c4bb5664dda100d6eb2db6b,"[2, 7, 1, 10]",1,1,0,0,0,0,1,0,0,1,317.813823809
1493bd69dd6c68eaa0a679ca252d5f5a,[2],0,1,0,0,0,0,0,0,0,0,1.946727822
14a8bbda468794fcd892b35ed3832087,"[7, 2]",0,1,0,0,0,0,1,0,0,0,45.212056429
1502cf8839cd5b3d4f28f2899c18ce7e,[],0,0,0,0,0,0,0,0,0,0,1.538083835
160b5628c19386cb7ca4da92e9da26f0,"[8, 7, 2, 3]",0,1,1,0,0,0,1,1,0,0,618.174153869
1624d9e1c8e1da02b7c60e3ff0c65287,"[2, 7]",0,1,0,0,0,0,1,0,0,0,37.631786516
170efd3c08dd99667ce0bafd8e9ef6e3,"[8, 7, 2, 3]",0,1,1,0,0,0,1,1,0,0,311.659166826
17186f654d31fa50dc5f33c4eb221a23,"[2, 3, 8, 10, 1]",1,1,1,0,0,0,0,1,0,1,690.368112029
17b002d621d0adb10714b85f9514369d,"[2, 3, 7, 8, 10, 1]",1,1,1,0,0,0,1,1,0,1,745.38740961
17e45be609e81cb9ee2903336517ba4a,[2],0,1,0,0,0,0,0,0,0,0,612.34347311
188ab807816ab491981f51fb9c18ac69,"[2, 1]",1,1,0,0,0,0,0,0,0,0,359.596751402
1911c4c3b3a9a2814a7b7a52f1de6008,"[2, 7, 1, 10]",1,1,0,0,0,0,1,0,0,1,758.058084884
196fdafa09f4801b6d5ff867976a19c3,"[3, 8, 2]",0,1,1,0,0,0,0,1,0,0,692.929952909
19925cf07a2ade1cf6893df777230fc9,[10],0,0,0,0,0,0,0,0,0,1,1537.45325496
1a3fed4a065718e78e0354cf8eee36e5,"[7, 2]",0,1,0,0,0,0,1,0,0,0,2.9300593
1b08279b5a676f50fc77288e962e7632,"[2, 10]",0,1,0,0,0,0,0,0,0,1,68.791858967
1b15a0a530394a1ff5768af418ebfecc,"[8, 2, 3]",0,1,1,0,0,0,0,1,0,0,318.948191117
1b1bfab3b26b94f0cfc340fde62736c8,"[5, 3, 1, 10, 2]",1,1,1,0,1,0,0,0,0,1,946.868129976
1b3486dac06eb803b92f74b3f15e66e5,"[3, 8, 2]",0,1,1,0,0,0,0,1,0,0,621.084420017
1ba89f80d689bee67f579860b18bd57f,[5],0,0,0,0,1,0,0,0,0,0,15.871181718
1bcbb73f4dd99f5db6ed785dbed8d178,"[2, 7, 4]",0,1,0,1,0,0,1,0,0,0,649.432352784
1bd057d453253eb65727796e2634a5a0,"[2, 7, 10]",0,1,0,0,0,0,1,0,0,1,388.957083969
1c75347da7163c0e38239167e91113fb,[2],0,1,0,0,0,0,0,0,0,0,367.744878063
1ca318bb82d5b2a6ebf9b840b5dd7b13,[],0,0,0,0,0,0,0,0,0,0,6.542708364
1ce0fc02d1818d9abede82a0d7a27e4b,[2],0,1,0,0,0,0,0,0,0,0,308.984297507
1cf130ed8e308a1667380df4f5484b8f,[],0,0,0,0,0,0,0,0,0,0,313.569225668
1cf153af08c7cae772599957cbc3b779,[],0,0,0,0,0,0,0,0,0,0,2.731000052
1cf4ed67642a496429b5e106368e4a23,[],0,0,0,0,0,0,0,0,0,0,1.625713887
1d89df53144c08b845b4fc9facfe34ef,"[2, 7, 6, 1, 10]",1,1,0,0,0,1,1,0,0,1,380.443408594
1e5b9e324fd9066b6f39c70806045141,[],0,0,0,0,0,0,0,0,0,0,313.190133851
1eab29a5b44cb226c06cff3ad49782aa,[10],0,0,0,0,0,0,0,0,0,1,4.070691101
1f077783b64869c567cbf82382954b7a,"[2, 10]",0,1,0,0,0,0,0,0,0,1,328.261947613
1fbdf5bef07a78ed5671d580eaa96918,[2],0,1,0,0,0,0,0,0,0,0,319.699626307
1fccc49820463b6455a167ee50fbdebd,"[3, 1, 10]",1,0,1,0,0,0,0,0,0,1,367.051112601
1ff0e80d13c4b745b35c863a71f92e50,"[2, 4]",0,1,0,1,0,0,0,0,0,0,20.816606524
2053861ae254da764cc355c599c738fb,[],0,0,0,0,0,0,0,0,0,0,1.759797171
20e59e5e3c572f2ca9615794ce9420af,[7],0,0,0,0,0,0,1,0,0,0,1293.593846209
20e72cb95d983104a0963965538d7243,"[1, 2, 5]",1,1,0,0,1,0,0,0,0,0,354.739083289
2130c1d63bf4b83ef1554ce5a233ed74,"[3, 8, 2, 10, 1]",1,1,1,0,0,0,0,1,0,1,714.359424247
21985a992947eae31639ec0add23d5ab,"[2, 7, 1]",1,1,0,0,0,0,1,0,0,0,312.313306084
21b8fffcb1c94110a9972715bd0448ec,[2],0,1,0,0,0,0,0,0,0,0,497.854332681
2233572df7d303e2c07807a96a9d719e,"[5, 3, 10, 1, 8]",1,0,1,0,1,0,0,1,0,1,2161.368935186
22ac04e7328e9ef0e4eef6cb20f7ce20,[2],0,1,0,0,0,0,0,0,0,0,308.239265139
22dd83f9ff98f87ccd30bb50dcb18b4b,[10],0,0,0,0,0,0,0,0,0,1,15.416914263
22fc1f0341e063e69a7757e8ce96d153,[],0,0,0,0,0,0,0,0,0,0,4.621585668
23ab3ede29610bd47e71137a5018158e,[],0,0,0,0,0,0,0,0,0,0,641.713020188
23cdcd6d3e6ea50e02950ca2383949f3,"[3, 8, 2, 6, 1, 10]",1,1,1,0,0,1,0,1,0,1,640.355999929
240a616e476949c576890ec80badfc2f,[10],0,0,0,0,0,0,0,0,0,1,9.917970191
246cda85b71ea82251323cce2809dbe3,[2],0,1,0,0,0,0,0,0,0,0,310.989497123
24c612cdf8860794850d30294478465f,"[8, 1, 7, 2, 3, 10]",1,1,1,0,0,0,1,1,0,1,25.975690168
24e275cd428302d00544503d940ffdd0,[],0,0,0,0,0,0,0,0,0,0,4.028643151
254b01ed37a09e85ceddd48aa6ff12ff,"[3, 8]",0,0,1,0,0,0,0,1,0,0,319.601250659
25b97750b535cd33a76ac258e8342ff8,[10],0,0,0,0,0,0,0,0,0,1,348.084662598
25da2b1b1e77bba58cf234eac71ad996,[],0,0,0,0,0,0,0,0,0,0,4.74064198
25ecaf43663af0ab0868ad0cb3d8e6f9,"[10, 8, 7, 2, 3]",0,1,1,0,0,0,1,1,0,1,329.419851823
2670a1455a1ff1fc23d11215c8c78a54,"[3, 1, 5, 4]",1,0,1,1,1,0,0,0,0,0,24.969771994
269316683cef371a77a9690ad81958ed,"[2, 8, 10]",0,1,0,0,0,0,0,1,0,1,353.489574866
271cb70894d8d948500ed3548ed33925,"[8, 2, 3]",0,1,1,0,0,0,0,1,0,0,317.854205919
27f15df89a4e097988f61c1a3e7d600e,"[3, 8, 10]",0,0,1,0,0,0,0,1,0,1,338.681137746
2852538c6e5131cc5fcc9ac58a74e5cf,"[1, 4, 2, 7]",1,1,0,1,0,0,1,0,0,0,397.816436834
285cfbf16564f663dc5c45587896ac9b,"[7, 3, 2, 1]",1,1,1,0,0,0,1,0,0,0,362.981584666
2863d65e378a66fddd0f96c51964ee62,[],0,0,0,0,0,0,0,0,0,0,3.700111685
